               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 101,            0.020558,           0.0075838,                   0,              0.8182,             0.79298,             0.81427,             0.47402,            0.035645,            0.024456,                   0,             0.00505,             0.00505,             0.00505
                 102,            0.018594,           0.0070698,                   0,              0.8784,             0.75899,             0.80947,             0.50392,            0.035255,            0.026918,                   0,           0.0050005,           0.0050005,           0.0050005
                 103,            0.019241,           0.0073317,                   0,             0.87812,             0.79152,             0.82316,             0.46868,            0.037935,            0.024707,                   0,            0.004951,            0.004951,            0.004951
                 104,            0.018524,            0.007704,                   0,             0.87907,             0.74487,             0.80591,             0.51205,            0.034507,              0.0267,                   0,           0.0049015,           0.0049015,           0.0049015
                 105,            0.018762,           0.0073057,                   0,             0.89022,             0.73717,              0.8091,             0.50459,            0.034846,            0.025636,                   0,            0.004852,            0.004852,            0.004852
                 106,            0.019934,           0.0077956,                   0,             0.85159,             0.75801,             0.80713,             0.51795,            0.034063,            0.026416,                   0,           0.0048025,           0.0048025,           0.0048025
                 107,            0.018439,            0.007126,                   0,             0.83457,             0.77614,              0.7971,             0.49451,            0.035187,            0.026346,                   0,            0.004753,            0.004753,            0.004753
                 108,            0.018711,           0.0073293,                   0,              0.8578,             0.77544,             0.80294,             0.50103,            0.035472,            0.026395,                   0,           0.0047035,           0.0047035,           0.0047035
                 109,            0.018484,           0.0075217,                   0,             0.86939,             0.77739,             0.81259,             0.53175,            0.034339,            0.026073,                   0,            0.004654,            0.004654,            0.004654
                 110,            0.016898,           0.0069541,                   0,             0.86519,             0.75636,             0.80551,             0.50453,            0.035138,             0.02723,                   0,           0.0046045,           0.0046045,           0.0046045
                 111,             0.01844,           0.0074691,                   0,             0.87162,              0.7234,             0.78509,             0.51589,            0.033147,            0.027989,                   0,            0.004555,            0.004555,            0.004555
                 112,            0.018731,           0.0075588,                   0,             0.87603,             0.75177,              0.7962,             0.48432,            0.035529,             0.02764,                   0,           0.0045055,           0.0045055,           0.0045055
                 113,            0.019252,           0.0071913,                   0,             0.88489,             0.78499,             0.81428,             0.51818,             0.03447,            0.025872,                   0,            0.004456,            0.004456,            0.004456
                 114,            0.017236,           0.0070318,                   0,             0.92417,             0.77247,             0.81565,             0.51072,            0.035396,            0.026319,                   0,           0.0044065,           0.0044065,           0.0044065
                 115,            0.018962,            0.006804,                   0,             0.93948,             0.76224,             0.82468,             0.40651,            0.041258,            0.025575,                   0,            0.004357,            0.004357,            0.004357
                 116,            0.018826,           0.0073332,                   0,             0.89003,              0.7972,               0.837,             0.54529,            0.033561,            0.022768,                   0,           0.0043075,           0.0043075,           0.0043075
                 117,            0.016884,           0.0068866,                   0,             0.83164,             0.79167,              0.8221,              0.5218,            0.033988,            0.024019,                   0,            0.004258,            0.004258,            0.004258
                 118,               0.017,           0.0074358,                   0,             0.87053,             0.77041,             0.82231,             0.53581,            0.033612,            0.024083,                   0,           0.0042085,           0.0042085,           0.0042085
                 119,            0.016996,           0.0066097,                   0,              0.9207,             0.72562,             0.81456,             0.52234,            0.033976,            0.024564,                   0,            0.004159,            0.004159,            0.004159
                 120,            0.018463,           0.0072036,                   0,             0.89666,              0.7532,             0.81166,             0.52187,             0.03387,             0.02474,                   0,           0.0041095,           0.0041095,           0.0041095
                 121,             0.01644,           0.0070646,                   0,              0.9293,             0.74126,             0.81693,             0.51404,            0.034753,            0.024698,                   0,             0.00406,             0.00406,             0.00406
                 122,            0.017919,           0.0069741,                   0,             0.89818,             0.75078,             0.81305,             0.49052,            0.035585,            0.027108,                   0,           0.0040105,           0.0040105,           0.0040105
                 123,            0.018812,           0.0068134,                   0,             0.90749,             0.73759,             0.80814,             0.52313,            0.034152,            0.027144,                   0,            0.003961,            0.003961,            0.003961
                 124,            0.017445,           0.0070412,                   0,             0.88876,             0.72982,             0.81621,             0.53556,            0.033257,            0.024709,                   0,           0.0039115,           0.0039115,           0.0039115
                 125,            0.016634,            0.006933,                   0,             0.86021,             0.77431,             0.81382,             0.54165,            0.033558,            0.024682,                   0,            0.003862,            0.003862,            0.003862
                 126,            0.016255,           0.0067198,                   0,             0.88979,             0.76484,             0.80992,             0.51868,            0.034382,            0.025386,                   0,           0.0038125,           0.0038125,           0.0038125
                 127,            0.016095,           0.0071406,                   0,             0.88395,             0.77273,             0.80608,             0.52277,            0.033894,            0.025185,                   0,            0.003763,            0.003763,            0.003763
                 128,            0.015843,           0.0067373,                   0,             0.85576,             0.77622,             0.79408,             0.51388,            0.033612,            0.026055,                   0,           0.0037135,           0.0037135,           0.0037135
                 129,            0.017481,           0.0075741,                   0,             0.88702,             0.73605,             0.79211,             0.49926,            0.034394,             0.02526,                   0,            0.003664,            0.003664,            0.003664
                 130,            0.017368,           0.0068771,                   0,             0.87077,             0.77431,             0.80241,             0.51665,            0.033982,            0.024731,                   0,           0.0036145,           0.0036145,           0.0036145
                 131,            0.017116,           0.0069126,                   0,             0.90983,             0.73611,             0.79216,             0.49383,            0.035204,            0.027152,                   0,            0.003565,            0.003565,            0.003565
                 132,            0.016357,           0.0068338,                   0,             0.87991,             0.76327,             0.80371,             0.51995,            0.033567,            0.025625,                   0,           0.0035155,           0.0035155,           0.0035155
                 133,            0.015714,           0.0071434,                   0,             0.88195,             0.73427,              0.7902,             0.50753,            0.033824,            0.028452,                   0,            0.003466,            0.003466,            0.003466
                 134,            0.016425,           0.0062348,                   0,             0.90371,              0.7548,             0.79805,             0.52121,            0.033647,            0.026971,                   0,           0.0034165,           0.0034165,           0.0034165
                 135,            0.015932,           0.0067714,                   0,             0.86996,             0.76655,             0.80052,             0.51877,            0.033695,            0.026773,                   0,            0.003367,            0.003367,            0.003367
                 136,            0.015661,            0.006428,                   0,             0.89637,             0.75694,             0.80695,             0.51202,            0.033754,            0.025091,                   0,           0.0033175,           0.0033175,           0.0033175
                 137,            0.015113,           0.0062867,                   0,             0.91525,             0.74996,              0.8066,             0.53705,            0.033453,            0.024645,                   0,            0.003268,            0.003268,            0.003268
                 138,            0.018084,            0.006448,                   0,              0.8632,             0.77221,             0.80894,              0.5294,             0.03358,            0.025819,                   0,           0.0032185,           0.0032185,           0.0032185
                 139,            0.015196,           0.0067254,                   0,               0.869,             0.76011,              0.7986,             0.51177,            0.034163,            0.026657,                   0,            0.003169,            0.003169,            0.003169
                 140,              0.0152,           0.0065846,                   0,             0.86367,             0.76389,             0.79882,             0.52535,            0.033668,            0.026403,                   0,           0.0031195,           0.0031195,           0.0031195
                 141,            0.015653,           0.0069101,                   0,             0.88971,             0.76224,             0.80403,             0.53492,            0.033088,            0.027433,                   0,             0.00307,             0.00307,             0.00307
                 142,            0.015913,           0.0067625,                   0,             0.88094,             0.77073,             0.80777,             0.53783,            0.033295,            0.025465,                   0,           0.0030205,           0.0030205,           0.0030205
                 143,            0.014914,           0.0062414,                   0,             0.89352,             0.76042,              0.8015,             0.53342,            0.033061,            0.026777,                   0,            0.002971,            0.002971,            0.002971
                 144,            0.015273,           0.0066474,                   0,             0.88246,              0.7613,             0.79158,             0.51367,            0.034413,            0.027634,                   0,           0.0029215,           0.0029215,           0.0029215
                 145,            0.015613,           0.0066963,                   0,             0.88588,             0.73264,             0.78032,             0.49588,            0.035199,            0.027887,                   0,            0.002872,            0.002872,            0.002872
                 146,            0.014094,           0.0060212,                   0,             0.88278,             0.73776,             0.78193,             0.48765,            0.035445,            0.028222,                   0,           0.0028225,           0.0028225,           0.0028225
                 147,            0.015545,           0.0069978,                   0,             0.88979,             0.75686,             0.79197,             0.51338,            0.033928,            0.027564,                   0,            0.002773,            0.002773,            0.002773
                 148,            0.014079,           0.0062335,                   0,             0.87883,             0.75694,             0.79052,              0.5204,            0.033878,            0.027188,                   0,           0.0027235,           0.0027235,           0.0027235
                 149,            0.014725,            0.006368,                   0,             0.89583,             0.74652,             0.79101,             0.52847,            0.033149,            0.027647,                   0,            0.002674,            0.002674,            0.002674
                 150,            0.014448,           0.0071065,                   0,             0.90414,             0.75328,             0.79817,             0.53079,            0.033243,            0.027064,                   0,           0.0026245,           0.0026245,           0.0026245
                 151,            0.015338,           0.0058863,                   0,             0.88522,             0.74978,             0.79617,             0.52102,            0.033946,            0.026651,                   0,            0.002575,            0.002575,            0.002575
                 152,            0.014742,           0.0062992,                   0,             0.90376,             0.74993,             0.80028,             0.53731,            0.033224,            0.026257,                   0,           0.0025255,           0.0025255,           0.0025255
                 153,              0.0143,           0.0062663,                   0,             0.89986,             0.75694,             0.79808,             0.52916,            0.033415,            0.027218,                   0,            0.002476,            0.002476,            0.002476
                 154,            0.014991,           0.0059831,                   0,             0.90717,             0.74652,             0.79219,             0.52091,             0.03392,            0.026076,                   0,           0.0024265,           0.0024265,           0.0024265
                 155,            0.014075,           0.0067913,                   0,             0.91342,             0.73776,             0.79201,             0.52863,            0.033911,            0.027293,                   0,            0.002377,            0.002377,            0.002377
                 156,            0.015291,           0.0062723,                   0,              0.8974,             0.76573,             0.79204,             0.51723,            0.034347,             0.02769,                   0,           0.0023275,           0.0023275,           0.0023275
                 157,            0.014379,           0.0067448,                   0,             0.90981,             0.75125,             0.79506,             0.51435,            0.034792,            0.029944,                   0,            0.002278,            0.002278,            0.002278
                 158,            0.014529,           0.0064085,                   0,             0.91073,             0.76056,             0.79875,             0.49907,            0.035408,            0.029148,                   0,           0.0022285,           0.0022285,           0.0022285
                 159,            0.014243,           0.0062357,                   0,             0.89406,             0.76724,             0.79763,             0.52099,            0.034317,            0.026896,                   0,            0.002179,            0.002179,            0.002179
                 160,            0.013702,           0.0058142,                   0,             0.87343,             0.78169,             0.80543,             0.53277,            0.033993,            0.026189,                   0,           0.0021295,           0.0021295,           0.0021295
                 161,            0.014664,           0.0064403,                   0,             0.88232,             0.76573,             0.79134,             0.52651,            0.033831,            0.027312,                   0,             0.00208,             0.00208,             0.00208
                 162,            0.013821,           0.0056081,                   0,             0.86587,             0.77622,             0.80139,              0.5298,            0.033861,            0.026246,                   0,           0.0020305,           0.0020305,           0.0020305
                 163,            0.014045,           0.0056451,                   0,             0.87998,             0.76909,             0.81295,             0.53308,            0.033892,               0.026,                   0,            0.001981,            0.001981,            0.001981
                 164,            0.014088,           0.0061371,                   0,             0.88222,             0.78671,             0.81678,              0.5365,            0.034201,            0.025689,                   0,           0.0019315,           0.0019315,           0.0019315
