,imageID,"predict(0=mamoa, 1=not_mamoa)",conclusion,x,y,geo
24995,37_51.jpg,0,False,24017.5,96814.5,"(-8.761738856158708, 41.727347976749755)"
24996,38_51.jpg,0,False,24920.0,96698.0,"(-8.756280225854981, 41.727875511987065)"
24997,39_51.jpg,0,False,25401.5,97070.5,"(-8.753367948302355, 41.726188757687524)"
24998,39_51.jpg,0,False,25189.0,96629.0,"(-8.75465322136556, 41.72818795774993)"
24999,39_51.jpg,0,False,25546.0,96619.5,"(-8.752493962619376, 41.72823097564482)"
25000,39_51.jpg,0,False,25115.0,96609.5,"(-8.755100798808746, 41.728276257639436)"
25001,39_51.jpg,0,False,25203.0,97046.0,"(-8.754568544551983, 41.72629969857434)"
25002,39_51.jpg,0,False,25314.5,97057.5,"(-8.75389415421529, 41.726247624280525)"
25003,40_51.jpg,0,False,26019.0,96593.5,"(-8.749633095989278, 41.72834870883083)"
25004,40_51.jpg,0,False,26058.5,97080.0,"(-8.749394186408118, 41.726145739792635)"
25005,40_51.jpg,0,False,26054.0,96978.0,"(-8.749421403955338, 41.72660761613774)"
25006,40_51.jpg,0,False,26015.5,96982.5,"(-8.749654265192673, 41.72658723924017)"
25007,40_51.jpg,0,False,26041.0,96725.0,"(-8.749500032425088, 41.727753250601594)"
25008,40_51.jpg,0,False,25858.5,96908.5,"(-8.750603855173486, 41.72692232600034)"
25009,40_51.jpg,0,False,26013.5,96639.5,"(-8.749666361880326, 41.72814041165558)"
25010,42_51.jpg,0,False,27255.5,96857.0,"(-8.742154318847383, 41.727155528272625)"
25011,42_51.jpg,0,False,26901.5,96986.5,"(-8.744295432562087, 41.72656912644232)"
25012,42_51.jpg,0,False,26973.0,96572.0,"(-8.743862975978468, 41.72844606511926)"
25013,43_51.jpg,0,False,28075.5,97020.0,"(-8.737194676909372, 41.726417431760346)"
25014,46_51.jpg,0,False,29922.0,96696.0,"(-8.726026410033102, 41.72788456838599)"
25015,47_51.jpg,0,False,30405.5,96910.0,"(-8.723102035792822, 41.72691553370115)"
25016,48_51.jpg,0,False,30876.5,96741.5,"(-8.720253265850378, 41.727678535310474)"
25017,48_51.jpg,0,False,31085.0,96782.5,"(-8.718992186162481, 41.727492879132534)"
25018,49_51.jpg,0,False,31382.5,96802.0,"(-8.717192803873994, 41.72740457924303)"
25019,49_51.jpg,0,False,31569.0,97095.0,"(-8.716064787750287, 41.726077816800704)"
25020,49_51.jpg,0,False,31502.5,96625.0,"(-8.716467002614772, 41.72820607054778)"
25021,49_51.jpg,0,False,31492.5,96573.5,"(-8.71652748605304, 41.72843927282007)"
25022,49_51.jpg,0,False,31466.5,96587.0,"(-8.71668474299254, 41.72837814212733)"
25023,50_51.jpg,0,False,32182.5,97064.0,"(-8.712354128812517, 41.72621819098402)"
25024,51_51.jpg,0,False,33183.5,97128.0,"(-8.706299736641846, 41.72592838621846)"
25025,51_51.jpg,0,False,33270.0,96773.0,"(-8.705776554900824, 41.72753589702742)"
25026,51_51.jpg,0,False,33213.0,96796.0,"(-8.706121310498954, 41.727431748439805)"
25027,51_51.jpg,0,False,32780.0,96561.5,"(-8.708740243375978, 41.72849361121361)"
25028,51_51.jpg,0,False,33194.5,96560.0,"(-8.706233204859751, 41.728500403512804)"
