               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 111,            0.028616,           0.0079615,                   0,              0.8699,             0.79018,             0.83667,             0.39993,            0.025904,           0.0077896,                   0,           0.0068886,           0.0068886,           0.0068886
                 112,            0.028689,           0.0083507,                   0,             0.83331,             0.79535,             0.82387,             0.39727,            0.025828,           0.0078302,                   0,           0.0068603,           0.0068603,           0.0068603
                 113,            0.028837,           0.0082459,                   0,             0.84705,             0.83182,             0.84822,             0.39743,            0.026082,           0.0076198,                   0,            0.006832,            0.006832,            0.006832
                 114,            0.027173,           0.0078777,                   0,             0.82955,             0.84063,             0.85921,             0.42226,            0.025623,           0.0074295,                   0,           0.0068037,           0.0068037,           0.0068037
                 115,            0.029427,            0.008083,                   0,             0.81504,             0.82273,             0.82169,             0.36125,            0.027696,           0.0076362,                   0,           0.0067754,           0.0067754,           0.0067754
                 116,            0.029371,           0.0085982,                   0,             0.84872,             0.81818,             0.83014,             0.39575,            0.025429,           0.0074922,                   0,           0.0067471,           0.0067471,           0.0067471
                 117,            0.029936,           0.0084815,                   0,             0.83331,             0.84074,               0.845,             0.41277,            0.024838,           0.0074517,                   0,           0.0067189,           0.0067189,           0.0067189
                 118,            0.029656,           0.0087087,                   0,             0.84468,             0.84091,               0.871,             0.42183,            0.024742,            0.006978,                   0,           0.0066906,           0.0066906,           0.0066906
                 119,            0.029674,           0.0078696,                   0,             0.85184,             0.79091,             0.82544,             0.39239,            0.026732,           0.0082192,                   0,           0.0066623,           0.0066623,           0.0066623
                 120,            0.027524,           0.0081341,                   0,              0.8374,              0.7491,             0.77939,             0.32683,            0.029462,           0.0097078,                   0,            0.006634,            0.006634,            0.006634
                 121,            0.033126,           0.0085261,                   0,             0.88525,             0.74091,              0.8118,             0.37931,            0.026413,           0.0081783,                   0,           0.0066057,           0.0066057,           0.0066057
                 122,            0.027277,           0.0088457,                   0,             0.82485,             0.77273,             0.81981,             0.38516,            0.025926,           0.0077421,                   0,           0.0065774,           0.0065774,           0.0065774
                 123,            0.027654,           0.0084269,                   0,             0.88607,              0.8131,             0.86016,             0.44731,            0.023384,           0.0072222,                   0,           0.0065491,           0.0065491,           0.0065491
                 124,            0.029238,           0.0080557,                   0,             0.86897,             0.81818,             0.82997,             0.36438,             0.02704,            0.007709,                   0,           0.0065209,           0.0065209,           0.0065209
                 125,            0.028139,           0.0084624,                   0,             0.89047,             0.84992,             0.85585,              0.4503,            0.024022,           0.0067744,                   0,           0.0064926,           0.0064926,           0.0064926
                 126,            0.026443,           0.0078972,                   0,             0.87682,             0.80909,             0.86358,             0.42364,            0.025019,           0.0067768,                   0,           0.0064643,           0.0064643,           0.0064643
                 127,            0.030672,           0.0077892,                   0,              0.8631,             0.86818,             0.86499,             0.45148,            0.023541,           0.0067664,                   0,            0.006436,            0.006436,            0.006436
                 128,            0.028815,           0.0083062,                   0,             0.89371,             0.84078,             0.86751,             0.43836,            0.023986,           0.0067751,                   0,           0.0064077,           0.0064077,           0.0064077
                 129,            0.028354,           0.0076514,                   0,              0.8775,             0.81818,             0.85929,             0.42797,            0.024077,            0.007299,                   0,           0.0063794,           0.0063794,           0.0063794
                 130,            0.032098,           0.0078707,                   0,             0.88778,             0.82705,             0.85276,             0.41914,            0.024738,           0.0071032,                   0,           0.0063511,           0.0063511,           0.0063511
                 131,            0.029371,           0.0083089,                   0,             0.85164,             0.83636,             0.86231,             0.43259,             0.02439,           0.0071451,                   0,           0.0063229,           0.0063229,           0.0063229
                 132,            0.028764,           0.0077684,                   0,             0.84528,                0.85,             0.85509,             0.42997,            0.024307,            0.006905,                   0,           0.0062946,           0.0062946,           0.0062946
                 133,            0.028788,           0.0083049,                   0,             0.86932,             0.78618,             0.83791,             0.41712,             0.02509,           0.0077929,                   0,           0.0062663,           0.0062663,           0.0062663
                 134,            0.028942,           0.0076733,                   0,             0.87376,             0.81802,             0.84264,             0.39642,            0.026265,           0.0074992,                   0,            0.006238,            0.006238,            0.006238
                 135,            0.031018,           0.0077615,                   0,             0.85319,             0.84528,              0.8566,             0.43488,            0.024462,           0.0072437,                   0,           0.0062097,           0.0062097,           0.0062097
                 136,            0.027878,            0.007858,                   0,             0.85709,             0.84509,             0.86224,             0.42095,            0.025202,           0.0070018,                   0,           0.0061814,           0.0061814,           0.0061814
                 137,            0.028577,           0.0073512,                   0,             0.87559,             0.83174,             0.87204,             0.45472,            0.023502,           0.0069529,                   0,           0.0061531,           0.0061531,           0.0061531
                 138,            0.028541,           0.0078749,                   0,             0.91281,             0.80896,               0.859,             0.45517,            0.024837,           0.0070276,                   0,           0.0061249,           0.0061249,           0.0061249
                 139,            0.027282,           0.0077872,                   0,             0.88116,             0.80884,             0.83551,             0.40825,            0.026443,           0.0077009,                   0,           0.0060966,           0.0060966,           0.0060966
                 140,            0.026745,           0.0078145,                   0,             0.89093,             0.78182,             0.84016,             0.34948,             0.02976,           0.0074459,                   0,           0.0060683,           0.0060683,           0.0060683
                 141,            0.025825,           0.0074861,                   0,             0.88226,             0.81818,             0.84661,             0.40628,            0.027008,           0.0072316,                   0,             0.00604,             0.00604,             0.00604
                 142,            0.026069,           0.0068746,                   0,             0.86914,             0.84535,             0.88145,             0.43803,            0.024732,           0.0066709,                   0,           0.0060117,           0.0060117,           0.0060117
                 143,            0.026551,           0.0071253,                   0,             0.89267,             0.83171,             0.88685,             0.48119,            0.022671,            0.006639,                   0,           0.0059834,           0.0059834,           0.0059834
                 144,            0.025653,           0.0073043,                   0,             0.86983,             0.88182,             0.86955,             0.47588,            0.023342,           0.0063842,                   0,           0.0059551,           0.0059551,           0.0059551
                 145,            0.025089,           0.0072371,                   0,             0.85713,             0.87273,             0.87669,             0.50405,            0.022023,           0.0064223,                   0,           0.0059269,           0.0059269,           0.0059269
                 146,             0.02616,            0.006809,                   0,              0.8421,             0.87268,             0.86763,             0.48876,            0.023082,           0.0066922,                   0,           0.0058986,           0.0058986,           0.0058986
                 147,            0.027895,           0.0071468,                   0,             0.83264,             0.87273,             0.86455,             0.48809,            0.023078,           0.0067167,                   0,           0.0058703,           0.0058703,           0.0058703
                 148,            0.025033,           0.0067225,                   0,             0.85707,             0.87273,             0.87976,             0.49023,            0.022883,           0.0065494,                   0,            0.005842,            0.005842,            0.005842
                 149,            0.025175,           0.0076296,                   0,             0.85331,             0.87257,             0.88443,             0.50878,             0.02177,            0.006427,                   0,           0.0058137,           0.0058137,           0.0058137
                 150,            0.027742,           0.0076838,                   0,             0.87063,             0.79535,             0.85643,             0.46872,            0.023549,           0.0069505,                   0,           0.0057854,           0.0057854,           0.0057854
                 151,            0.027263,           0.0080144,                   0,             0.83135,             0.76364,             0.81407,             0.42935,            0.024421,           0.0076824,                   0,           0.0057571,           0.0057571,           0.0057571
                 152,            0.025815,           0.0075374,                   0,              0.8955,             0.81797,             0.88134,             0.47666,            0.022551,            0.006702,                   0,           0.0057289,           0.0057289,           0.0057289
                 153,            0.025959,           0.0076711,                   0,             0.91473,             0.83182,             0.90179,             0.49156,            0.022383,           0.0065945,                   0,           0.0057006,           0.0057006,           0.0057006
                 154,            0.024006,           0.0071162,                   0,              0.9126,             0.85426,             0.90902,             0.50896,            0.022099,           0.0065954,                   0,           0.0056723,           0.0056723,           0.0056723
                 155,            0.026182,           0.0072713,                   0,             0.89764,             0.84091,             0.87343,             0.48225,            0.023067,           0.0066434,                   0,            0.005644,            0.005644,            0.005644
                 156,            0.027363,           0.0078236,                   0,             0.90089,             0.86818,             0.88018,             0.46657,            0.023054,           0.0064958,                   0,           0.0056157,           0.0056157,           0.0056157
                 157,            0.026368,           0.0075143,                   0,             0.88993,             0.84526,             0.87308,             0.49032,            0.022361,           0.0067472,                   0,           0.0055874,           0.0055874,           0.0055874
                 158,            0.027164,           0.0074483,                   0,              0.8755,             0.83182,             0.85638,             0.48506,            0.021577,           0.0070219,                   0,           0.0055591,           0.0055591,           0.0055591
                 159,            0.025468,           0.0070962,                   0,             0.88439,             0.83636,             0.85986,             0.45645,            0.023903,            0.006806,                   0,           0.0055309,           0.0055309,           0.0055309
                 160,            0.026571,            0.007162,                   0,             0.88571,             0.84542,             0.86735,             0.40823,            0.025722,           0.0072444,                   0,           0.0055026,           0.0055026,           0.0055026
                 161,            0.025403,           0.0063945,                   0,             0.87923,             0.76818,             0.84046,             0.43324,            0.025205,           0.0073177,                   0,           0.0054743,           0.0054743,           0.0054743
